$FLYS,1
$VAR,FIRMWARE_VER,v2024.08.07.release_candidate
$VAR,DEVICE_ID,004e003a484e501420353131
$VAR,SESSION_ID,dddb0bcd27f526359405bb57
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-10-06T20:32:20.400Z,37.8349919,-121.6331544,33.618,1.740,10.975,9.918,699.235,819.698,63.495,4
$GNSS,2024-10-06T20:32:20.500Z,37.8350207,-121.6331799,34.492,1.743,10.970,9.909,367.870,414.238,32.535,4
$GNSS,2024-10-06T20:32:20.600Z,37.8349946,-121.6332354,41.678,1.866,8.455,6.959,277.050,311.520,17.867,5
$GNSS,2024-10-06T20:32:20.700Z,37.8349761,-121.6332753,44.760,1.842,8.267,6.845,248.080,282.594,15.692,4
$GNSS,2024-10-06T20:32:20.800Z,37.8349851,-121.6332584,41.193,1.384,7.857,6.680,228.296,261.566,14.686,4
$GNSS,2024-10-06T20:32:20.900Z,37.8350115,-121.6331237,30.618,-0.165,3.925,3.063,157.956,188.298,9.940,6
$GNSS,2024-10-06T20:32:21.000Z,37.8350197,-121.6330566,26.998,-0.292,3.060,1.605,117.447,146.811,7.595,6
$GNSS,2024-10-06T20:32:21.100Z,37.8350595,-121.6329156,12.968,-0.082,2.289,0.713,84.119,107.041,4.468,7
$GNSS,2024-10-06T20:32:21.200Z,37.8350777,-121.6328585,6.980,-0.365,0.784,0.277,62.549,81.741,3.234,8
$GNSS,2024-10-06T20:32:21.300Z,37.8350808,-121.6328453,6.082,-0.015,1.290,1.087,51.772,68.321,3.530,8
$GNSS,2024-10-06T20:32:21.400Z,37.8350621,-121.6329208,16.548,0.299,0.545,0.183,43.003,55.535,2.248,11
$GNSS,2024-10-06T20:32:21.500Z,37.8350509,-121.6329694,22.784,0.031,-0.040,-0.124,37.393,47.352,2.404,10
$GNSS,2024-10-06T20:32:21.600Z,37.8350449,-121.6330006,26.568,0.253,0.151,0.152,33.024,41.410,1.615,11
$GNSS,2024-10-06T20:32:21.700Z,37.8350442,-121.6330126,28.153,0.257,0.542,0.588,29.940,37.083,1.914,11
$GNSS,2024-10-06T20:32:21.800Z,37.8350458,-121.6330208,29.115,-0.076,0.334,0.575,27.817,34.213,1.808,11
$GNSS,2024-10-06T20:32:21.900Z,37.8350476,-121.6330233,29.287,-0.080,0.242,0.377,25.779,31.344,1.612,12
$GNSS,2024-10-06T20:32:22.000Z,37.8350468,-121.6330290,29.989,-0.067,0.165,0.409,24.219,28.977,1.458,10
$GNSS,2024-10-06T20:32:22.100Z,37.8350454,-121.6330303,30.053,0.036,-0.022,0.431,22.706,26.746,1.157,11
$GNSS,2024-10-06T20:32:22.200Z,37.8350439,-121.6330321,30.247,0.078,0.077,0.287,21.394,24.830,1.152,11
$GNSS,2024-10-06T20:32:22.300Z,37.8350426,-121.6330342,30.385,-0.017,0.023,-0.048,20.192,23.200,0.777,11
$GNSS,2024-10-06T20:32:22.400Z,37.8350428,-121.6330344,30.292,-0.075,0.038,0.055,19.082,21.741,0.786,11
$GNSS,2024-10-06T20:32:22.500Z,37.8350427,-121.6330303,29.843,0.041,-0.042,0.134,18.101,20.481,0.700,11
$GNSS,2024-10-06T20:32:22.600Z,37.8350423,-121.6330268,29.553,-0.078,0.069,0.246,17.206,19.377,0.771,11
$GNSS,2024-10-06T20:32:22.700Z,37.8350432,-121.6330270,29.478,0.014,0.031,-0.003,16.357,18.358,0.593,12
$GNSS,2024-10-06T20:32:22.800Z,37.8350434,-121.6330268,29.467,0.057,-0.047,-0.083,15.577,17.442,0.666,12
$GNSS,2024-10-06T20:32:22.900Z,37.8350437,-121.6330285,29.688,-0.001,0.083,0.024,14.855,16.590,0.674,12
$GNSS,2024-10-06T20:32:23.000Z,37.8350433,-121.6330277,29.637,0.068,0.044,-0.021,14.100,15.721,0.376,13
$GNSS,2024-10-06T20:32:23.100Z,37.8350434,-121.6330258,29.496,0.027,0.028,-0.048,13.445,14.966,0.487,13
$GNSS,2024-10-06T20:32:23.200Z,37.8350443,-121.6330271,29.571,0.013,-0.024,0.055,12.846,14.283,0.559,13
$GNSS,2024-10-06T20:32:23.300Z,37.8350436,-121.6330269,29.623,0.094,0.102,0.135,12.326,13.666,0.537,12
$GNSS,2024-10-06T20:32:23.400Z,37.8350425,-121.6330268,29.668,-0.074,-0.011,0.070,11.854,13.103,0.415,13
$GNSS,2024-10-06T20:32:23.500Z,37.8350420,-121.6330263,29.594,-0.011,0.030,0.003,11.449,12.602,0.580,12
$GNSS,2024-10-06T20:32:23.600Z,37.8350414,-121.6330251,29.482,0.060,0.116,0.034,11.080,12.147,0.497,12
$GNSS,2024-10-06T20:32:23.700Z,37.8350408,-121.6330246,29.437,0.080,-0.076,0.025,10.750,11.736,0.510,12
$GNSS,2024-10-06T20:32:23.800Z,37.8350397,-121.6330208,29.213,-0.052,0.054,0.153,10.443,11.360,0.518,12
$GNSS,2024-10-06T20:32:23.900Z,37.8350389,-121.6330183,29.060,-0.045,0.295,-0.013,10.161,11.016,0.539,12
$GNSS,2024-10-06T20:32:24.000Z,37.8350387,-121.6330164,28.880,0.052,-0.033,0.071,9.898,10.704,0.483,13
$GNSS,2024-10-06T20:32:24.100Z,37.8350386,-121.6330143,28.710,0.064,0.109,0.071,9.659,10.420,0.428,13
$GNSS,2024-10-06T20:32:24.200Z,37.8350385,-121.6330123,28.529,0.041,0.004,0.167,9.434,10.155,0.486,13
$GNSS,2024-10-06T20:32:24.300Z,37.8350386,-121.6330096,28.246,0.059,0.072,0.083,9.214,9.900,0.411,14
$GNSS,2024-10-06T20:32:24.400Z,37.8350385,-121.6330067,27.981,0.014,0.086,-0.008,9.006,9.654,0.497,14
$GNSS,2024-10-06T20:32:24.500Z,37.8350381,-121.6330046,27.710,-0.043,0.135,0.150,8.827,9.429,0.479,13
$GNSS,2024-10-06T20:32:24.600Z,37.8350377,-121.6330023,27.459,0.077,0.137,0.096,8.655,9.214,0.417,13
$GNSS,2024-10-06T20:32:24.700Z,37.8350372,-121.6330002,27.243,0.053,0.090,0.172,8.494,9.013,0.437,13
$GNSS,2024-10-06T20:32:24.800Z,37.8350368,-121.6329978,26.967,0.024,-0.003,0.059,8.343,8.826,0.463,13
$GNSS,2024-10-06T20:32:24.900Z,37.8350364,-121.6329952,26.656,-0.028,0.190,0.027,8.201,8.652,0.509,13
$GNSS,2024-10-06T20:32:25.000Z,37.8350359,-121.6329929,26.339,0.020,0.189,0.116,8.067,8.488,0.457,13
$GNSS,2024-10-06T20:32:25.100Z,37.8350356,-121.6329908,26.037,0.001,0.205,0.023,7.939,8.334,0.504,13
$GNSS,2024-10-06T20:32:25.200Z,37.8350351,-121.6329893,25.787,0.010,0.084,0.116,7.819,8.192,0.443,13
$GNSS,2024-10-06T20:32:25.300Z,37.8350349,-121.6329871,25.541,0.051,0.159,0.059,7.705,8.059,0.441,13
$GNSS,2024-10-06T20:32:25.400Z,37.8350348,-121.6329855,25.345,0.042,0.156,0.076,7.595,7.933,0.440,13
$GNSS,2024-10-06T20:32:25.500Z,37.8350347,-121.6329836,25.121,0.002,0.071,0.121,7.491,7.812,0.452,13
$GNSS,2024-10-06T20:32:25.600Z,37.8350345,-121.6329814,24.899,-0.051,0.111,0.159,7.389,7.696,0.458,13
$GNSS,2024-10-06T20:32:25.700Z,37.8350342,-121.6329793,24.719,0.046,0.193,0.098,7.292,7.585,0.441,13
$GNSS,2024-10-06T20:32:25.800Z,37.8350341,-121.6329774,24.545,0.028,0.059,0.179,7.200,7.479,0.455,13
$GNSS,2024-10-06T20:32:25.900Z,37.8350340,-121.6329756,24.397,0.030,0.267,0.126,7.114,7.377,0.468,13
$GNSS,2024-10-06T20:32:26.000Z,37.8350340,-121.6329745,24.295,-0.021,0.187,0.096,7.030,7.280,0.484,13
$GNSS,2024-10-06T20:32:26.100Z,37.8350340,-121.6329738,24.193,0.038,0.117,0.137,6.951,7.187,0.429,13
$GNSS,2024-10-06T20:32:26.200Z,37.8350340,-121.6329736,24.145,0.069,0.173,0.145,6.873,7.097,0.418,13
$GNSS,2024-10-06T20:32:26.300Z,37.8350339,-121.6329728,24.090,-0.032,0.167,0.112,6.797,7.010,0.472,13
$GNSS,2024-10-06T20:32:26.400Z,37.8350339,-121.6329721,24.054,0.050,0.184,0.063,6.722,6.923,0.458,13
$GNSS,2024-10-06T20:32:26.500Z,37.8350338,-121.6329715,24.001,0.009,0.163,0.160,6.650,6.839,0.446,13
$GNSS,2024-10-06T20:32:26.600Z,37.8350337,-121.6329711,23.966,0.091,0.158,0.105,6.580,6.758,0.394,13
$GNSS,2024-10-06T20:32:26.700Z,37.8350337,-121.6329705,23.918,0.007,0.179,0.139,6.514,6.683,0.452,13
$GNSS,2024-10-06T20:32:26.800Z,37.8350335,-121.6329701,23.899,0.008,0.151,0.185,6.449,6.608,0.443,13
$GNSS,2024-10-06T20:32:26.900Z,37.8350332,-121.6329695,23.886,0.026,0.135,0.144,6.386,6.536,0.435,13
$GNSS,2024-10-06T20:32:27.000Z,37.8350329,-121.6329690,23.873,0.023,0.137,0.106,6.325,6.466,0.440,13
$GNSS,2024-10-06T20:32:27.100Z,37.8350326,-121.6329686,23.850,0.079,0.225,0.143,6.265,6.398,0.422,13
$GNSS,2024-10-06T20:32:27.200Z,37.8350323,-121.6329680,23.842,0.007,0.219,0.111,6.207,6.332,0.463,13
$GNSS,2024-10-06T20:32:27.300Z,37.8350322,-121.6329678,23.844,0.039,0.118,0.142,6.150,6.268,0.421,13
$GNSS,2024-10-06T20:32:27.400Z,37.8350320,-121.6329675,23.837,-0.008,0.147,0.133,6.094,6.205,0.448,13
$GNSS,2024-10-06T20:32:27.500Z,37.8350318,-121.6329671,23.854,0.048,0.139,0.048,6.040,6.144,0.433,13
$GNSS,2024-10-06T20:32:27.600Z,37.8350317,-121.6329667,23.849,0.009,0.116,0.104,5.986,6.085,0.437,13
$GNSS,2024-10-06T20:32:27.700Z,37.8350315,-121.6329663,23.849,0.017,0.111,0.085,5.935,6.027,0.433,13
$GNSS,2024-10-06T20:32:27.800Z,37.8350314,-121.6329660,23.849,0.049,0.149,0.113,5.885,5.972,0.415,13
$GNSS,2024-10-06T20:32:27.900Z,37.8350313,-121.6329657,23.856,-0.001,0.156,0.127,5.836,5.917,0.443,13
$GNSS,2024-10-06T20:32:28.000Z,37.8350312,-121.6329654,23.859,0.039,-0.017,0.095,5.788,5.864,0.487,13
$GNSS,2024-10-06T20:32:28.100Z,37.8350311,-121.6329650,23.863,0.035,0.161,0.133,5.741,5.813,0.424,13
$GNSS,2024-10-06T20:32:28.200Z,37.8350309,-121.6329647,23.878,0.024,0.236,0.171,5.696,5.762,0.437,13
$GNSS,2024-10-06T20:32:28.300Z,37.8350309,-121.6329645,23.891,0.068,0.098,0.136,5.652,5.713,0.391,13
$GNSS,2024-10-06T20:32:28.400Z,37.8350307,-121.6329645,23.913,-0.018,0.153,0.130,5.608,5.666,0.447,13
$GNSS,2024-10-06T20:32:28.500Z,37.8350306,-121.6329645,23.927,0.054,0.073,0.163,5.566,5.619,0.418,13
$GNSS,2024-10-06T20:32:28.600Z,37.8350305,-121.6329644,23.938,0.052,0.224,0.152,5.526,5.574,0.428,13
$GNSS,2024-10-06T20:32:28.700Z,37.8350304,-121.6329643,23.941,-0.019,0.102,0.136,5.486,5.530,0.445,13
$GNSS,2024-10-06T20:32:28.800Z,37.8350303,-121.6329641,23.936,0.043,0.078,0.159,5.446,5.486,0.423,13
$GNSS,2024-10-06T20:32:28.900Z,37.8350301,-121.6329640,23.951,0.042,0.165,0.092,5.408,5.444,0.430,13
$GNSS,2024-10-06T20:32:29.000Z,37.8350299,-121.6329637,23.951,-0.068,0.111,0.092,5.371,5.403,0.451,13
$GNSS,2024-10-06T20:32:29.100Z,37.8350297,-121.6329633,23.930,0.035,0.113,0.114,5.334,5.363,0.413,13
$GNSS,2024-10-06T20:32:29.200Z,37.8350295,-121.6329628,23.907,-0.002,0.112,0.108,5.298,5.323,0.439,13
$GNSS,2024-10-06T20:32:29.300Z,37.8350294,-121.6329622,23.872,0.026,0.117,0.097,5.263,5.285,0.423,13
$GNSS,2024-10-06T20:32:29.400Z,37.8350292,-121.6329616,23.842,-0.048,0.120,0.081,5.228,5.247,0.459,13
$GNSS,2024-10-06T20:32:29.500Z,37.8350290,-121.6329611,23.818,0.020,0.123,0.056,5.195,5.211,0.447,13
$GNSS,2024-10-06T20:32:29.600Z,37.8350289,-121.6329606,23.774,0.009,-0.009,0.095,5.162,5.174,0.502,13
$GNSS,2024-10-06T20:32:29.700Z,37.8350288,-121.6329601,23.747,0.003,0.105,0.096,5.130,5.139,0.438,13
$GNSS,2024-10-06T20:32:29.800Z,37.8350287,-121.6329594,23.698,0.029,0.117,0.115,5.099,5.105,0.421,13
$GNSS,2024-10-06T20:32:29.900Z,37.8350286,-121.6329589,23.678,0.011,0.181,0.071,5.069,5.073,0.467,13
$GNSS,2024-10-06T20:32:30.000Z,37.8350285,-121.6329585,23.669,0.033,0.104,0.034,5.038,5.040,0.437,13
$GNSS,2024-10-06T20:32:30.100Z,37.8350284,-121.6329580,23.628,0.012,0.082,0.154,5.008,5.008,0.441,13
$GNSS,2024-10-06T20:32:30.200Z,37.8350283,-121.6329575,23.606,0.056,0.153,0.085,4.980,4.977,0.413,13
$GNSS,2024-10-06T20:32:30.300Z,37.8350282,-121.6329571,23.594,0.036,0.205,0.102,4.951,4.947,0.442,13
$GNSS,2024-10-06T20:32:30.400Z,37.8350282,-121.6329566,23.564,0.035,0.163,0.134,4.924,4.917,0.425,13
$GNSS,2024-10-06T20:32:30.500Z,37.8350281,-121.6329563,23.554,0.041,0.138,0.108,4.896,4.888,0.413,13
$GNSS,2024-10-06T20:32:30.600Z,37.8350280,-121.6329561,23.544,0.047,0.159,0.148,4.869,4.859,0.413,13
$GNSS,2024-10-06T20:32:30.700Z,37.8350280,-121.6329556,23.511,0.026,0.118,0.147,4.842,4.831,0.425,13
$GNSS,2024-10-06T20:32:30.800Z,37.8350279,-121.6329556,23.509,-0.021,0.052,0.118,4.816,4.803,0.460,13
$GNSS,2024-10-06T20:32:30.900Z,37.8350278,-121.6329552,23.497,-0.007,0.165,0.074,4.791,4.777,0.464,13
$GNSS,2024-10-06T20:32:31.000Z,37.8350277,-121.6329548,23.482,0.078,0.157,0.098,4.766,4.750,0.393,13
$GNSS,2024-10-06T20:32:31.100Z,37.8350277,-121.6329545,23.475,0.013,0.131,0.064,4.742,4.724,0.450,13
$GNSS,2024-10-06T20:32:31.200Z,37.8350276,-121.6329541,23.460,0.021,0.162,0.075,4.718,4.698,0.447,13
$GNSS,2024-10-06T20:32:31.300Z,37.8350275,-121.6329538,23.446,0.016,0.153,0.086,4.694,4.673,0.443,13
$GNSS,2024-10-06T20:32:31.400Z,37.8350275,-121.6329534,23.423,-0.012,0.156,0.106,4.670,4.648,0.450,13
$GNSS,2024-10-06T20:32:31.500Z,37.8350274,-121.6329529,23.404,0.019,0.156,0.067,4.647,4.624,0.451,13
$GNSS,2024-10-06T20:32:31.600Z,37.8350273,-121.6329526,23.386,0.034,0.106,0.113,4.624,4.600,0.414,13
$GNSS,2024-10-06T20:32:31.700Z,37.8350273,-121.6329522,23.372,0.031,0.094,0.061,4.602,4.576,0.415,13
$GNSS,2024-10-06T20:32:31.800Z,37.8350273,-121.6329519,23.352,0.036,0.149,0.091,4.581,4.553,0.427,13
$GNSS,2024-10-06T20:32:31.900Z,37.8350272,-121.6329516,23.340,-0.009,0.123,0.120,4.560,4.531,0.449,13
$GNSS,2024-10-06T20:32:32.000Z,37.8350271,-121.6329514,23.326,0.072,0.129,0.131,4.539,4.509,0.393,13
$GNSS,2024-10-06T20:32:32.100Z,37.8350270,-121.6329516,23.342,-0.016,0.135,0.091,4.518,4.486,0.447,13
$GNSS,2024-10-06T20:32:32.200Z,37.8350269,-121.6329512,23.326,-0.020,0.108,0.065,4.498,4.464,0.458,13
$GNSS,2024-10-06T20:32:32.300Z,37.8350268,-121.6329512,23.319,0.022,0.093,0.100,4.477,4.442,0.419,13
$GNSS,2024-10-06T20:32:32.400Z,37.8350267,-121.6329510,23.312,0.051,0.147,0.069,4.458,4.421,0.422,13
$GNSS,2024-10-06T20:32:32.500Z,37.8350266,-121.6329508,23.311,0.050,0.127,0.052,4.439,4.400,0.420,13
$GNSS,2024-10-06T20:32:32.600Z,37.8350266,-121.6329508,23.313,-0.037,0.093,0.084,4.420,4.379,0.456,13
$GNSS,2024-10-06T20:32:32.700Z,37.8350264,-121.6329509,23.323,-0.001,0.131,0.118,4.401,4.359,0.444,13
$GNSS,2024-10-06T20:32:32.800Z,37.8350264,-121.6329508,23.321,0.014,0.101,0.093,4.383,4.339,0.433,13
$GNSS,2024-10-06T20:32:32.900Z,37.8350263,-121.6329508,23.323,0.047,0.014,0.076,4.365,4.320,0.409,13
$GNSS,2024-10-06T20:32:33.000Z,37.8350263,-121.6329508,23.334,-0.022,0.085,0.040,4.348,4.301,0.475,13
$GNSS,2024-10-06T20:32:33.100Z,37.8350262,-121.6329507,23.329,0.062,0.051,0.051,4.330,4.283,0.325,13
$GNSS,2024-10-06T20:32:33.200Z,37.8350262,-121.6329507,23.331,-0.003,0.129,0.074,4.313,4.265,0.455,13
$GNSS,2024-10-06T20:32:33.300Z,37.8350261,-121.6329508,23.333,-0.003,0.026,0.056,4.296,4.247,0.461,13
$GNSS,2024-10-06T20:32:33.400Z,37.8350261,-121.6329507,23.331,0.027,0.048,0.037,4.279,4.229,0.382,13
$GNSS,2024-10-06T20:32:33.500Z,37.8350260,-121.6329506,23.323,-0.044,0.038,0.043,4.262,4.212,0.436,13
$GNSS,2024-10-06T20:32:33.600Z,37.8350259,-121.6329504,23.316,0.042,0.084,0.011,4.246,4.195,0.425,13
$GNSS,2024-10-06T20:32:33.700Z,37.8350259,-121.6329502,23.322,0.000,0.087,-0.054,4.229,4.178,0.567,13
$GNSS,2024-10-06T20:32:33.800Z,37.8350259,-121.6329499,23.297,0.079,0.063,0.039,4.213,4.161,0.306,13
$GNSS,2024-10-06T20:32:33.900Z,37.8350258,-121.6329497,23.290,0.030,0.050,-0.009,4.198,4.145,0.450,13
$GNSS,2024-10-06T20:32:34.000Z,37.8350258,-121.6329496,23.283,-0.027,0.025,0.007,4.182,4.129,0.437,13
$GNSS,2024-10-06T20:32:34.100Z,37.8350257,-121.6329494,23.281,0.008,0.107,0.017,4.167,4.113,0.484,13
$GNSS,2024-10-06T20:32:34.200Z,37.8350256,-121.6329492,23.266,0.040,0.079,0.050,4.151,4.097,0.387,13
$GNSS,2024-10-06T20:32:34.300Z,37.8350256,-121.6329492,23.256,0.032,0.047,0.076,4.137,4.081,0.403,13
$GNSS,2024-10-06T20:32:34.400Z,37.8350255,-121.6329491,23.251,-0.006,-0.018,0.033,4.122,4.066,0.559,13
$GNSS,2024-10-06T20:32:34.500Z,37.8350255,-121.6329490,23.240,-0.011,0.069,0.067,4.108,4.051,0.448,13
$GNSS,2024-10-06T20:32:34.600Z,37.8350254,-121.6329490,23.235,0.026,-0.037,0.043,4.093,4.036,0.543,13
$GNSS,2024-10-06T20:32:34.700Z,37.8350254,-121.6329490,23.240,0.041,0.039,0.015,4.079,4.022,0.329,13
$GNSS,2024-10-06T20:32:34.800Z,37.8350254,-121.6329490,23.250,0.006,0.013,-0.027,4.066,4.008,0.565,13
$GNSS,2024-10-06T20:32:34.900Z,37.8350254,-121.6329490,23.250,0.026,-0.004,-0.006,4.052,3.994,0.330,13
$GNSS,2024-10-06T20:32:35.000Z,37.8350254,-121.6329489,23.248,0.021,0.050,0.010,4.039,3.980,0.438,13
$GNSS,2024-10-06T20:32:35.100Z,37.8350253,-121.6329490,23.258,-0.025,0.017,-0.004,4.026,3.966,0.428,13
$GNSS,2024-10-06T20:32:35.200Z,37.8350253,-121.6329492,23.268,0.000,-0.045,-0.001,4.013,3.952,0.520,13
$GNSS,2024-10-06T20:32:35.300Z,37.8350252,-121.6329492,23.284,-0.001,0.054,-0.052,4.001,3.939,0.581,13
$GNSS,2024-10-06T20:32:35.400Z,37.8350252,-121.6329493,23.274,-0.009,-0.086,0.030,3.988,3.925,0.554,13
$GNSS,2024-10-06T20:32:35.500Z,37.8350251,-121.6329494,23.277,0.011,0.025,0.066,3.976,3.912,0.450,13
$GNSS,2024-10-06T20:32:35.600Z,37.8350251,-121.6329493,23.270,0.037,0.069,0.073,3.963,3.899,0.395,13
$GNSS,2024-10-06T20:32:35.700Z,37.8350251,-121.6329494,23.282,-0.016,0.030,0.046,3.952,3.887,0.470,12
$GNSS,2024-10-06T20:32:35.800Z,37.8350250,-121.6329495,23.304,-0.008,0.129,0.025,3.940,3.875,0.507,12
$GNSS,2024-10-06T20:32:35.900Z,37.8350250,-121.6329496,23.320,0.026,0.106,0.059,3.929,3.863,0.438,12
$GNSS,2024-10-06T20:32:36.000Z,37.8350250,-121.6329498,23.330,0.009,0.111,0.094,3.918,3.851,0.449,12
$GNSS,2024-10-06T20:32:36.100Z,37.8350250,-121.6329500,23.356,0.090,0.194,0.092,3.907,3.839,0.410,12
$GNSS,2024-10-06T20:32:36.200Z,37.8350250,-121.6329502,23.371,0.039,0.068,0.091,3.896,3.828,0.409,12
$GNSS,2024-10-06T20:32:36.300Z,37.8350249,-121.6329503,23.379,0.019,0.170,0.076,3.884,3.816,0.455,13
$GNSS,2024-10-06T20:32:36.400Z,37.8350249,-121.6329504,23.385,0.030,0.171,0.112,3.872,3.804,0.433,13
$GNSS,2024-10-06T20:32:36.500Z,37.8350248,-121.6329505,23.398,0.028,0.130,0.065,3.861,3.792,0.437,13
$GNSS,2024-10-06T20:32:36.600Z,37.8350247,-121.6329508,23.423,0.002,0.179,0.091,3.849,3.780,0.457,13
$GNSS,2024-10-06T20:32:36.700Z,37.8350247,-121.6329511,23.440,0.054,0.110,0.129,3.838,3.768,0.401,13
$GNSS,2024-10-06T20:32:36.800Z,37.8350246,-121.6329513,23.465,0.017,0.171,0.100,3.827,3.757,0.444,13
$GNSS,2024-10-06T20:32:36.900Z,37.8350245,-121.6329515,23.478,0.014,0.113,0.121,3.816,3.745,0.432,13
$GNSS,2024-10-06T20:32:37.000Z,37.8350245,-121.6329518,23.493,0.054,0.140,0.143,3.806,3.734,0.408,13
$GNSS,2024-10-06T20:32:37.100Z,37.8350244,-121.6329518,23.493,0.004,0.109,0.145,3.795,3.723,0.441,13
$GNSS,2024-10-06T20:32:37.200Z,37.8350244,-121.6329521,23.515,0.033,0.062,0.106,3.784,3.712,0.418,13
$GNSS,2024-10-06T20:32:37.300Z,37.8350244,-121.6329523,23.527,0.057,0.084,0.088,3.774,3.701,0.379,13
$GNSS,2024-10-06T20:32:37.400Z,37.8350243,-121.6329524,23.548,-0.010,0.093,0.054,3.764,3.690,0.463,13
$GNSS,2024-10-06T20:32:37.500Z,37.8350242,-121.6329525,23.556,0.004,0.091,0.053,3.753,3.680,0.452,13
$GNSS,2024-10-06T20:32:37.600Z,37.8350242,-121.6329525,23.558,0.069,0.070,0.066,3.743,3.669,0.343,13
$GNSS,2024-10-06T20:32:37.700Z,37.8350242,-121.6329526,23.571,0.006,0.103,0.045,3.733,3.658,0.461,13
$GNSS,2024-10-06T20:32:37.800Z,37.8350241,-121.6329528,23.576,-0.031,0.087,0.098,3.723,3.648,0.456,13
$GNSS,2024-10-06T20:32:37.900Z,37.8350240,-121.6329527,23.575,-0.002,0.118,0.083,3.714,3.638,0.454,13
$GNSS,2024-10-06T20:32:38.000Z,37.8350239,-121.6329529,23.583,0.014,-0.009,0.087,3.704,3.628,0.511,13
$GNSS,2024-10-06T20:32:38.100Z,37.8350239,-121.6329530,23.589,0.019,0.080,0.081,3.689,3.616,0.421,14
$GNSS,2024-10-06T20:32:38.200Z,37.8350238,-121.6329530,23.589,0.055,0.016,0.069,3.675,3.605,0.376,14
$GNSS,2024-10-06T20:32:38.300Z,37.8350238,-121.6329531,23.597,-0.008,0.065,0.057,3.660,3.594,0.443,14
$GNSS,2024-10-06T20:32:38.400Z,37.8350238,-121.6329532,23.610,0.051,0.094,0.035,3.645,3.583,0.375,14
$GNSS,2024-10-06T20:32:38.500Z,37.8350237,-121.6329532,23.611,0.021,0.014,0.073,3.630,3.572,0.449,14
$GNSS,2024-10-06T20:32:38.600Z,37.8350237,-121.6329532,23.611,0.005,-0.027,0.032,3.615,3.561,0.530,14
$GNSS,2024-10-06T20:32:38.700Z,37.8350237,-121.6329536,23.640,0.036,-0.023,-0.007,3.601,3.551,0.380,14
$GNSS,2024-10-06T20:32:38.800Z,37.8350236,-121.6329536,23.643,-0.047,-0.046,0.010,3.586,3.540,0.369,14
$GNSS,2024-10-06T20:32:38.900Z,37.8350236,-121.6329538,23.670,0.021,0.044,-0.079,3.572,3.530,0.526,14
$GNSS,2024-10-06T20:32:39.000Z,37.8350235,-121.6329540,23.684,-0.005,-0.015,0.003,3.559,3.520,0.461,14
$GNSS,2024-10-06T20:32:39.100Z,37.8350235,-121.6329541,23.701,0.007,-0.100,-0.091,3.545,3.510,0.432,14
$GNSS,2024-10-06T20:32:39.200Z,37.8350234,-121.6329544,23.723,-0.009,0.004,-0.012,3.532,3.500,0.432,14
$GNSS,2024-10-06T20:32:39.300Z,37.8350233,-121.6329546,23.738,-0.026,0.065,0.016,3.519,3.490,0.448,14
$GNSS,2024-10-06T20:32:39.400Z,37.8350233,-121.6329547,23.753,0.079,0.027,0.005,3.506,3.480,0.256,14
$GNSS,2024-10-06T20:32:39.500Z,37.8350233,-121.6329548,23.764,-0.013,0.082,0.025,3.493,3.469,0.446,14
$GNSS,2024-10-06T20:32:39.600Z,37.8350232,-121.6329550,23.783,0.039,0.056,0.045,3.480,3.459,0.350,14
$GNSS,2024-10-06T20:32:39.700Z,37.8350232,-121.6329550,23.791,-0.013,0.102,0.049,3.467,3.449,0.429,14
$GNSS,2024-10-06T20:32:39.800Z,37.8350231,-121.6329552,23.807,-0.017,0.109,0.071,3.455,3.439,0.425,14
$GNSS,2024-10-06T20:32:39.900Z,37.8350230,-121.6329552,23.821,0.026,0.099,0.021,3.442,3.429,0.413,14
$GNSS,2024-10-06T20:32:40.000Z,37.8350230,-121.6329553,23.816,-0.002,0.053,0.107,3.430,3.420,0.440,14
$GNSS,2024-10-06T20:32:40.100Z,37.8350229,-121.6329555,23.815,0.030,0.109,0.170,3.418,3.410,0.414,14
$GNSS,2024-10-06T20:32:40.200Z,37.8350228,-121.6329555,23.811,0.010,0.044,0.120,3.406,3.401,0.443,14
$GNSS,2024-10-06T20:32:40.300Z,37.8350228,-121.6329554,23.798,0.033,0.095,0.148,3.395,3.392,0.409,14
$GNSS,2024-10-06T20:32:40.400Z,37.8350228,-121.6329553,23.786,0.007,0.156,0.141,3.383,3.382,0.412,14
$GNSS,2024-10-06T20:32:40.500Z,37.8350227,-121.6329554,23.797,0.018,0.175,0.139,3.371,3.373,0.407,14
$GNSS,2024-10-06T20:32:40.600Z,37.8350227,-121.6329554,23.791,0.032,-0.001,0.097,3.360,3.364,0.455,14
$GNSS,2024-10-06T20:32:40.700Z,37.8350226,-121.6329554,23.781,-0.009,0.092,0.130,3.349,3.355,0.431,14
$GNSS,2024-10-06T20:32:40.800Z,37.8350226,-121.6329553,23.781,0.016,0.136,0.065,3.338,3.347,0.412,14
$GNSS,2024-10-06T20:32:40.900Z,37.8350225,-121.6329554,23.780,0.005,0.041,0.102,3.327,3.338,0.444,14
$GNSS,2024-10-06T20:32:41.000Z,37.8350225,-121.6329556,23.791,0.051,0.123,0.088,3.317,3.329,0.377,14
