time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2019-05-25T19:26:07.00Z,37.8346971,-121.6321912,14.383,0.12,-0.10,-0.05,82.786,86.901,1.51,0.00000,136.17728,3,5
2019-05-25T19:26:07.20Z,37.8346911,-121.6321604,16.349,0.12,0.28,0.01,45.397,46.720,0.54,0.00000,136.17764,3,5
2019-05-25T19:26:07.40Z,37.8346815,-121.6321818,15.605,-0.11,-0.13,0.00,36.300,44.048,0.38,0.00000,136.17788,3,7
2019-05-25T19:26:07.60Z,37.8346874,-121.6321827,15.681,-0.36,0.19,-0.13,22.891,30.092,1.07,138.72814,42.33409,3,15
2019-05-25T19:26:07.80Z,37.8346729,-121.6321779,16.327,-0.18,0.03,0.07,16.617,22.499,0.92,138.72814,42.33604,3,15
2019-05-25T19:26:08.00Z,37.8346711,-121.6321785,15.429,-0.57,0.24,0.13,12.720,17.349,0.67,154.94213,16.83008,3,15
2019-05-25T19:26:08.20Z,37.8346667,-121.6321804,13.195,-0.03,-0.04,0.01,9.525,13.703,0.25,154.94213,16.83144,3,17
2019-05-25T19:26:08.40Z,37.8346717,-121.6321858,13.532,0.24,-0.37,0.08,7.556,11.709,0.35,185.60452,32.91933,3,17
2019-05-25T19:26:08.60Z,37.8346785,-121.6321895,14.330,0.04,-0.18,-0.04,6.507,10.496,0.28,185.60452,32.92011,3,17
2019-05-25T19:26:08.80Z,37.8346900,-121.6322010,14.223,-0.06,-0.26,0.33,5.437,8.950,0.42,185.60452,32.92126,3,17
2019-05-25T19:26:09.00Z,37.8346907,-121.6322024,11.857,-0.19,0.09,0.50,4.744,7.568,0.42,185.60452,32.92275,3,17
2019-05-25T19:26:09.20Z,37.8346917,-121.6322038,11.244,0.13,0.26,0.27,4.181,6.558,0.30,185.60452,32.92383,3,17
2019-05-25T19:26:09.40Z,37.8346866,-121.6322035,11.176,-0.46,0.48,0.52,3.703,5.765,0.32,150.65468,23.07640,3,16
2019-05-25T19:26:09.60Z,37.8346867,-121.6322031,11.079,-0.51,0.49,0.08,3.419,5.153,0.23,139.92831,14.12133,3,16
2019-05-25T19:26:09.80Z,37.8346869,-121.6322000,11.226,-0.49,0.12,-0.42,3.283,4.618,0.33,148.00357,21.06710,3,17
2019-05-25T19:26:10.00Z,37.8346859,-121.6321980,11.359,0.31,0.15,-0.06,3.118,4.138,0.24,148.00357,21.06859,3,17
2019-05-25T19:26:10.20Z,37.8346846,-121.6321963,11.960,0.72,0.16,-0.22,2.933,3.757,0.24,59.73237,15.43019,3,17
2019-05-25T19:26:10.40Z,37.8346844,-121.6321951,12.078,0.51,0.02,0.05,2.749,3.502,0.21,38.71790,20.32277,3,17
2019-05-25T19:26:10.60Z,37.8346832,-121.6321940,11.615,0.70,-0.31,0.09,2.581,3.286,0.17,350.57642,11.20476,3,17
2019-05-25T19:26:10.80Z,37.8346819,-121.6321930,11.537,0.00,0.18,-0.03,2.447,3.094,0.16,350.57642,11.20623,3,16
2019-05-25T19:26:11.00Z,37.8346810,-121.6321922,11.525,-0.46,0.35,-0.25,2.322,2.902,0.17,50.95863,13.81863,3,17
2019-05-25T19:26:11.20Z,37.8346805,-121.6321906,11.812,0.23,0.42,-0.02,2.219,2.751,0.14,54.09001,20.83492,3,17
2019-05-25T19:26:11.40Z,37.8346789,-121.6321886,11.947,-0.38,0.38,-0.27,2.106,2.621,0.17,108.47112,14.67291,3,17
2019-05-25T19:26:11.60Z,37.8346779,-121.6321870,11.978,-0.23,0.46,0.20,2.035,2.517,0.22,112.88089,14.46511,3,17
2019-05-25T19:26:11.80Z,37.8346767,-121.6321859,11.679,-0.27,0.31,0.30,1.988,2.436,0.30,117.95764,23.13249,3,17
2019-05-25T19:26:12.00Z,37.8346767,-121.6321845,11.800,0.16,0.41,-0.03,1.937,2.345,0.14,99.14130,29.35891,3,17
2019-05-25T19:26:12.20Z,37.8346780,-121.6321827,11.745,0.59,0.29,0.26,1.886,2.257,0.19,45.70353,17.70066,3,17
2019-05-25T19:26:12.40Z,37.8346802,-121.6321820,11.819,0.71,-0.18,0.01,1.840,2.182,0.22,3.58338,11.55808,3,17
2019-05-25T19:26:12.60Z,37.8346822,-121.6321818,11.906,0.38,0.14,0.01,1.790,2.116,0.18,6.49050,24.74067,3,17
2019-05-25T19:26:12.80Z,37.8346837,-121.6321813,11.864,0.41,0.17,-0.23,1.748,2.065,0.22,14.36388,25.55975,3,17
2019-05-25T19:26:13.00Z,37.8346848,-121.6321812,11.731,0.27,0.11,-0.09,1.713,2.022,0.21,17.24471,35.96970,3,17
2019-05-25T19:26:13.20Z,37.8346861,-121.6321806,11.615,0.25,0.48,-0.07,1.683,1.979,0.15,46.39228,27.05308,3,17
2019-05-25T19:26:13.40Z,37.8346872,-121.6321796,11.556,-0.03,0.69,-0.05,1.656,1.940,0.18,74.78602,21.15393,3,17
2019-05-25T19:26:13.60Z,37.8346869,-121.6321781,11.404,-0.06,0.49,-0.09,1.623,1.904,0.18,87.15284,19.27802,3,17
2019-05-25T19:26:13.80Z,37.8346862,-121.6321777,11.395,0.03,0.21,0.08,1.599,1.880,0.23,87.15284,19.27908,3,17
2019-05-25T19:26:14.00Z,37.8346860,-121.6321778,11.388,0.05,-0.03,-0.15,1.577,1.858,0.38,87.15284,19.28088,3,17
2019-05-25T19:26:14.20Z,37.8346846,-121.6321782,11.392,-0.49,-0.11,0.06,1.545,1.836,0.18,137.71135,20.05406,3,17
2019-05-25T19:26:14.40Z,37.8346834,-121.6321787,11.455,-0.07,-0.08,0.13,1.517,1.820,0.34,137.71135,20.05559,3,17
2019-05-25T19:26:14.60Z,37.8346825,-121.6321783,11.454,-0.26,0.05,0.01,1.499,1.812,0.21,137.71135,20.05679,3,17
2019-05-25T19:26:14.80Z,37.8346812,-121.6321770,11.494,-0.09,0.22,-0.11,1.472,1.799,0.18,137.71135,20.05795,3,17
2019-05-25T19:26:15.00Z,37.8346808,-121.6321759,11.531,0.11,0.27,-0.46,1.441,1.775,0.27,117.06040,30.81529,3,17
2019-05-25T19:26:15.20Z,37.8346799,-121.6321745,11.640,0.06,0.25,-0.79,1.412,1.748,0.29,98.24823,33.08752,3,17
2019-05-25T19:26:15.40Z,37.8346798,-121.6321737,11.814,0.01,0.25,-0.61,1.386,1.729,0.31,94.02638,37.68354,3,17
2019-05-25T19:26:15.60Z,37.8346791,-121.6321727,11.867,-0.29,0.25,-0.38,1.362,1.702,0.20,128.64693,21.69767,3,17
2019-05-25T19:26:15.80Z,37.8346776,-121.6321713,11.850,-0.65,0.33,-0.31,1.337,1.678,0.16,147.49146,11.57120,3,17
2019-05-25T19:26:16.00Z,37.8346764,-121.6321700,12.019,-0.51,0.53,-0.42,1.317,1.657,0.17,140.45091,11.26901,3,17
2019-05-25T19:26:16.20Z,37.8346756,-121.6321680,12.144,-0.13,0.72,-0.05,1.302,1.643,0.16,126.78496,15.67385,3,17
2019-05-25T19:26:16.40Z,37.8346751,-121.6321656,12.241,-0.15,0.68,-0.08,1.288,1.627,0.16,114.39202,15.55790,3,17
2019-05-25T19:26:16.60Z,37.8346744,-121.6321629,12.159,0.00,0.90,0.18,1.274,1.615,0.21,99.85584,12.62829,3,17
2019-05-25T19:26:16.80Z,37.8346740,-121.6321609,12.298,-0.10,0.70,-0.58,1.258,1.605,0.22,99.29600,15.93420,3,17
2019-05-25T19:26:17.00Z,37.8346739,-121.6321589,12.487,-0.15,0.64,-0.51,1.244,1.593,0.21,101.18979,17.55645,3,17
2019-05-25T19:26:17.20Z,37.8346737,-121.6321569,12.637,-0.21,0.67,-0.25,1.228,1.576,0.15,104.56027,16.49018,3,17
2019-05-25T19:26:17.40Z,37.8346731,-121.6321552,12.730,-0.43,0.51,-0.29,1.213,1.567,0.17,117.18931,16.77532,3,17
2019-05-25T19:26:17.60Z,37.8346725,-121.6321535,12.813,-0.28,0.57,-0.03,1.202,1.559,0.17,116.65536,17.95235,3,17
2019-05-25T19:26:17.80Z,37.8346719,-121.6321512,12.864,-0.41,0.71,0.04,1.189,1.538,0.17,118.65491,13.08652,3,17
2019-05-25T19:26:18.00Z,37.8346717,-121.6321490,12.965,0.03,0.90,-0.12,1.176,1.518,0.14,101.40146,11.53128,3,17
2019-05-25T19:26:18.20Z,37.8346711,-121.6321465,13.095,-0.24,0.91,-0.68,1.162,1.497,0.17,103.19665,11.29440,3,17
2019-05-25T19:26:18.40Z,37.8346701,-121.6321449,13.398,-0.28,0.89,-0.54,1.150,1.482,0.17,105.16621,11.44571,3,17
2019-05-25T19:26:18.60Z,37.8346691,-121.6321431,13.571,-0.32,0.83,-0.40,1.138,1.464,0.15,108.13725,10.79744,3,17
2019-05-25T19:26:18.80Z,37.8346679,-121.6321410,13.563,-0.61,0.81,-0.10,1.127,1.452,0.15,118.41737,9.88869,3,17
2019-05-25T19:26:19.00Z,37.8346671,-121.6321393,13.653,-0.07,0.95,-0.02,1.117,1.439,0.17,107.29806,10.76774,3,17
2019-05-25T19:26:19.20Z,37.8346670,-121.6321367,13.680,-0.02,1.05,0.09,1.108,1.428,0.18,100.15369,12.14065,3,17
2019-05-25T19:26:19.40Z,37.8346669,-121.6321338,13.724,0.22,1.12,-0.33,1.098,1.418,0.14,85.96462,8.51846,3,16
2019-05-25T19:26:19.60Z,37.8346665,-121.6321316,13.900,-0.22,0.92,-0.47,1.092,1.414,0.18,90.96040,13.54681,3,17
2019-05-25T19:26:19.80Z,37.8346658,-121.6321296,14.029,-0.16,0.78,-0.38,1.086,1.412,0.18,95.96138,14.56935,3,17
2019-05-25T19:26:20.00Z,37.8346650,-121.6321273,14.081,-0.49,0.97,-0.31,1.079,1.410,0.15,109.13920,11.20901,3,17
2019-05-25T19:26:20.20Z,37.8346640,-121.6321248,14.163,-0.22,0.87,-0.35,1.072,1.409,0.17,107.01814,12.60121,3,17
2019-05-25T19:26:20.40Z,37.8346632,-121.6321223,14.160,-0.15,1.13,0.07,1.067,1.412,0.23,101.06372,9.65015,3,17
2019-05-25T19:26:20.60Z,37.8346630,-121.6321197,14.216,0.15,1.04,-0.19,1.062,1.416,0.18,91.75253,9.96177,3,17
2019-05-25T19:26:20.80Z,37.8346629,-121.6321173,14.309,-0.19,1.01,-0.34,1.057,1.421,0.20,95.69891,11.21397,3,16
2019-05-25T19:26:21.00Z,37.8346626,-121.6321155,14.510,-0.14,0.83,-0.36,1.053,1.425,0.22,97.37538,13.57088,3,16
2019-05-25T19:26:21.20Z,37.8346617,-121.6321143,14.716,-0.53,0.76,-0.61,1.048,1.431,0.25,110.96588,13.83849,3,17
2019-05-25T19:26:21.40Z,37.8346608,-121.6321125,14.808,-0.19,0.77,-0.63,1.045,1.437,0.26,108.03398,16.10876,3,16
2019-05-25T19:26:21.60Z,37.8346603,-121.6321106,14.911,-0.14,0.90,-0.29,1.039,1.439,0.15,102.38819,13.27755,3,17
2019-05-25T19:26:21.80Z,37.8346601,-121.6321083,15.015,0.04,1.05,-0.57,1.036,1.445,0.24,94.55786,12.26180,3,17
2019-05-25T19:26:22.00Z,37.8346594,-121.6321062,15.153,-0.46,0.79,-0.39,1.032,1.447,0.21,105.52801,14.23228,3,17
2019-05-25T19:26:22.20Z,37.8346585,-121.6321040,15.153,-0.29,0.95,0.01,1.028,1.452,0.20,106.39061,12.67435,3,17
2019-05-25T19:26:22.40Z,37.8346579,-121.6321018,15.181,-0.25,0.88,-0.25,1.026,1.461,0.23,106.21116,14.50924,3,16
2019-05-25T19:26:22.60Z,37.8346572,-121.6320996,15.180,-0.45,1.00,-0.18,1.021,1.461,0.20,111.24930,11.07626,3,17
2019-05-25T19:26:22.80Z,37.8346563,-121.6320981,15.377,-0.25,0.91,-0.23,1.014,1.456,0.18,108.45175,11.07192,3,17
2019-05-25T19:26:23.00Z,37.8346561,-121.6320961,15.422,0.09,1.12,-0.37,1.007,1.454,0.24,94.25769,8.64703,3,17
2019-05-25T19:26:23.20Z,37.8346559,-121.6320938,15.467,-0.42,0.87,-0.25,1.001,1.457,0.15,101.90077,11.53569,3,16
2019-05-25T19:26:23.40Z,37.8346551,-121.6320923,15.560,-0.38,0.83,-0.10,0.995,1.454,0.17,107.83691,12.16655,3,16
2019-05-25T19:26:23.60Z,37.8346544,-121.6320909,15.624,-0.56,0.64,-0.29,0.989,1.450,0.17,119.02762,12.72725,3,16
2019-05-25T19:26:23.80Z,37.8346537,-121.6320894,15.710,-0.32,0.87,-0.48,0.981,1.444,0.20,113.82717,10.29054,3,16
2019-05-25T19:26:24.00Z,37.8346529,-121.6320876,15.790,-0.61,0.85,-0.21,0.975,1.442,0.17,119.43918,10.77352,3,16
2019-05-25T19:26:24.20Z,37.8346521,-121.6320854,15.835,-0.41,1.00,-0.63,0.972,1.442,0.26,116.26360,11.83360,3,16
2019-05-25T19:26:24.40Z,37.8346511,-121.6320831,15.897,-0.69,0.88,-0.24,0.970,1.444,0.20,122.40359,11.19448,3,16
2019-05-25T19:26:24.60Z,37.8346493,-121.6320811,15.943,-1.03,0.77,-0.10,0.966,1.445,0.19,135.34951,8.63380,3,16
2019-05-25T19:26:24.80Z,37.8346472,-121.6320790,16.104,-1.07,0.95,-0.76,0.963,1.448,0.23,137.14555,7.09817,3,16
2019-05-25T19:26:25.00Z,37.8346458,-121.6320769,16.138,-0.51,0.81,-0.19,0.960,1.451,0.17,133.38101,12.18227,3,16
2019-05-25T19:26:25.20Z,37.8346448,-121.6320746,16.135,-0.57,1.01,0.04,0.957,1.458,0.18,125.45171,10.37239,3,17
2019-05-25T19:26:25.40Z,37.8346438,-121.6320721,16.138,-0.45,1.02,-0.29,0.954,1.463,0.16,119.64478,10.52682,3,17
2019-05-25T19:26:25.60Z,37.8346428,-121.6320701,16.201,-0.57,0.84,-0.19,0.951,1.465,0.16,121.84037,11.19038,3,16
2019-05-25T19:26:25.80Z,37.8346418,-121.6320683,16.092,-0.49,0.61,0.05,0.947,1.461,0.16,124.59668,14.46053,3,17
2019-05-25T19:26:26.00Z,37.8346411,-121.6320672,16.136,-0.40,0.57,-0.22,0.943,1.454,0.15,124.98727,16.23714,3,17
2019-05-25T19:26:26.20Z,37.8346409,-121.6320658,16.165,-0.11,0.64,0.03,0.940,1.450,0.17,112.39944,16.54637,3,17
2019-05-25T19:26:26.40Z,37.8346407,-121.6320644,16.239,-0.15,0.82,0.01,0.936,1.448,0.15,105.19502,13.39726,3,17
2019-05-25T19:26:26.60Z,37.8346405,-121.6320625,16.306,-0.27,0.84,-0.42,0.932,1.442,0.15,106.44519,12.32984,3,17
2019-05-25T19:26:26.80Z,37.8346402,-121.6320609,16.380,-0.37,0.53,-0.07,0.928,1.436,0.14,112.94190,16.84564,3,17
2019-05-25T19:26:27.00Z,37.8346396,-121.6320591,16.324,-0.47,0.71,0.20,0.925,1.431,0.17,119.37749,13.14513,3,17
2019-05-25T19:26:27.20Z,37.8346386,-121.6320576,16.292,-0.64,0.43,-0.02,0.921,1.429,0.17,132.80627,12.97595,3,17
2019-05-25T19:26:27.40Z,37.8346378,-121.6320563,16.314,-0.01,0.68,-0.02,0.918,1.428,0.17,117.25134,16.93201,3,17
2019-05-25T19:26:27.60Z,37.8346374,-121.6320548,16.296,-0.23,0.63,0.15,0.914,1.420,0.19,113.20009,15.38511,3,17
2019-05-25T19:26:27.80Z,37.8346369,-121.6320530,16.293,-0.17,0.94,-0.05,0.909,1.416,0.16,104.14221,10.34574,3,17
2019-05-25T19:26:28.00Z,37.8346364,-121.6320511,16.273,-0.28,0.68,0.02,0.905,1.408,0.16,107.06622,13.77999,3,17
